target_id	length	eff_length	est_counts	tpm
ENST00000392095.8	1908	1703.43	24.9639	0.816891
ENST00000366773.7	2141	1936.43	24.6814	0.710469
ENST00000592580.5	568	363.586	0	0
ENST00000586341.5	543	338.586	0	0
ENST00000418781.7	1841	1636.43	0	0
ENST00000588437.5	547	342.586	1.39257	0.226581
ENST00000588451.1	2146	1941.43	10.4194	0.299156
ENST00000590017.1	504	299.808	0	0
ENST00000366771.5	2206	2001.43	1.69811	0.0472937
ENST00000586101.1	1630	1425.43	3.52803	0.137963
ENST00000492738.1	658	453.429	0	0
ENST00000477995.1	708	503.429	6.07661	0.672821
ENST00000437615.1	2418	2213.43	1.5	0.0377748
ENST00000420557.2	2318	2113.43	1.5	0.0395622
ENST00000427017.1	694	489.429	0	0
ENST00000429305.1	429	225.215	0	0
ENST00000610240.1	980	775.429	6	0.431306
ENST00000452071.1	1330	1125.43	0	0
ENST00000607733.1	1953	1748.43	0	0
ENST00000607074.1	3265	3060.43	0	0
ENST00000422894.5	318	120.756	0	0
ENST00000438622.1	346	145.686	0	0
ENST00000366756.3	3174	2969.43	55.3447	1.03891
ENST00000630500.1	548	343.586	3.15529	0.511894
ENST00000630384.2	3721	3516.43	51.8779	0.82235
ENST00000537664.5	3212	3007.43	94.3691	1.74908
ENST00000603529.1	500	295.808	0	0
ENST00000476287.3	5155	4950.43	71.5366	0.805493
ENST00000625626.1	1794	1589.43	7.96063	0.279179
ENST00000579929.1	84	16.5781	0	0
ENST00000496635.1	739	534.429	2.25576	0.235277
ENST00000564198.1	5187	4982.43	0.500477	0.00559911
ENST00000262193.6	928	723.429	1652.62	127.336
ENST00000462957.1	1939	1734.43	40.3831	1.29783
ENST00000421512.5	935	730.429	16.8177	1.28341
ENST00000392092.6	1903	1698.43	42.7724	1.40376
ENST00000540980.5	1701	1496.43	6.67269	0.248554
ENST00000616883.4	1750	1545.43	49.5033	1.7855
ENST00000230354.10	1861	1656.43	45.2339	1.52219
ENST00000423353.1	703	498.429	0	0
ENST00000446829.1	892	687.429	0	0
ENST00000541970.5	3378	3173.43	160.475	2.81873
ENST00000543284.1	3255	3050.43	3.30429	0.0603801
ENST00000167218.9	1118	913.429	127.812	7.79959
ENST00000392090.6	936	731.429	135.049	10.2919
ENST00000545869.5	900	695.429	5.1288	0.411092
ENST00000542896.5	1082	877.429	20.3727	1.29424
ENST00000544866.5	710	505.429	12.7097	1.40169
ENST00000539212.5	445	241.074	0	0
ENST00000538195.1	560	355.586	0	0
ENST00000453163.6	2657	2452.43	40.2522	0.914891
ENST00000537445.5	1114	909.429	0	0
ENST00000544336.5	1164	959.429	9.73387	0.565521
ENST00000614056.4	1287	1082.43	17.0346	0.877222
ENST00000443345.2	1897	1692.43	32.1288	1.05818
ENST00000544755.1	582	377.55	0	0
ENST00000448824.1	806	601.429	0	0
ENST00000438217.1	758	553.429	0	0
ENST00000426839.1	333	133.93	0.468003	0.194781
ENST00000415530.1	439	235.146	0	0
ENST00000610258.1	709	504.429	0	0
ENST00000609169.1	2458	2253.43	0	0
ENST00000413667.1	413	209.539	0	0
ENST00000417993.1	1813	1608.43	0	0
ENST00000459807.5	7006	6801.43	3.35833	0.0275232
ENST00000412687.6	2686	2481.43	0	0
ENST00000437160.6	2967	2762.43	376.982	7.60688
ENST00000494480.1	541	336.586	0.482377	0.0798853
ENST00000489285.1	729	524.429	0.398554	0.042362
ENST00000498568.1	687	482.429	1.40614	0.16247
ENST00000580354.1	100	16.9413	0	0
ENST00000414692.1	1032	827.429	0.863127	0.0581461
ENST00000429554.1	317	119.844	0	0
ENST00000426120.2	2730	2525.43	0	0
ENST00000481554.1	3027	2822.43	0	0
ENST00000421027.1	1028	823.429	0	0
ENST00000420178.3	1007	802.429	0	0
ENST00000428081.1	936	731.429	0	0
ENST00000441737.1	389	186.113	0	0
ENST00000440124.4	1272	1067.43	0	0
ENST00000455018.1	155	31.6727	0	0
ENST00000420495.4	966	761.429	0	0
ENST00000451227.1	218	51.9906	0	0
ENST00000549749.1	2229	2024.43	0.365041	0.0100511
ENST00000440485.5	2482	2277.43	0	0
ENST00000435232.5	2611	2406.43	0	0
ENST00000455234.1	1649	1444.43	0	0
ENST00000552057.2	1039	834.429	0	0
ENST00000442333.1	146	29.6037	0	0
ENST00000453467.5	3024	2819.43	0	0
ENST00000454071.5	3021	2816.43	0	0
ENST00000493120.1	496	291.808	0	0
ENST00000440557.1	2253	2048.43	0	0
ENST00000416582.1	1294	1089.43	0	0
ENST00000489416.1	973	768.429	0	0
ENST00000493309.5	986	781.429	0	0
ENST00000418003.3	1137	932.429	0	0
ENST00000416535.1	877	672.429	0	0
ENST00000453238.5	2777	2572.43	0	0
ENST00000418452.1	399	195.843	0	0
ENST00000414436.2	990	785.429	0	0
ENST00000449163.5	3523	3318.43	0	0
ENST00000581263.1	84	16.5781	0	0
ENST00000453513.4	1584	1379.43	0	0
ENST00000461230.1	1802	1597.43	0	0
ENST00000452300.6	4070	3865.43	0	0
ENST00000546913.2	4199	3994.43	0	0
ENST00000489750.5	4219	4014.43	0	0
ENST00000419674.5	4298	4093.43	0	0
ENST00000439457.5	4509	4304.43	0	0
ENST00000486592.5	837	632.429	0.0922945	0.00813467
ENST00000481198.5	2364	2159.43	0	0
ENST00000477417.1	486	281.837	0	0
ENST00000481333.1	407	203.683	0	0
ENST00000547410.5	1739	1534.43	0	0
ENST00000491396.5	659	454.429	0	0
ENST00000467296.1	1251	1046.43	1.21138	0.064528
ENST00000548017.1	2045	1840.43	0	0
ENST00000417019.6	2146	1941.43	0	0
ENST00000476989.1	702	497.429	0	0
ENST00000449096.6	2503	2298.43	0	0
ENST00000477366.1	774	569.429	0	0
ENST00000415546.6	1866	1661.43	0	0
ENST00000418693.6	1685	1480.43	0	0
ENST00000420045.5	1568	1363.43	0	0
ENST00000430351.5	1587	1382.43	0	0
ENST00000439634.5	1616	1411.43	0	0
ENST00000428719.5	1541	1336.43	0	0
ENST00000450851.5	1730	1525.43	0	0
ENST00000477504.1	1985	1780.43	0	0
ENST00000494200.5	1735	1530.43	0	0
ENST00000432222.1	651	446.429	1.32817	0.165836
ENST00000615464.4	1504	1299.43	0	0
ENST00000618812.1	1582	1377.43	1.39406e-008	5.64141e-010
ENST00000615098.4	1441	1236.43	0	0
ENST00000612360.4	1141	936.429	0	0
ENST00000615789.4	1539	1334.43	0	0
ENST00000618039.4	1189	984.429	0	0
ENST00000622601.4	865	660.429	2.11998e-005	1.7893e-006
ENST00000431930.5	1865	1660.43	0	0
ENST00000444289.6	1854	1649.43	1.02398	0.0346045
ENST00000552193.3	1611	1406.43	0	0
ENST00000464610.5	1786	1581.43	0	0
ENST00000416096.5	1334	1129.43	0	0
ENST00000485166.5	1766	1561.43	0	0
ENST00000465498.1	1352	1147.43	0	0
ENST00000468995.5	1334	1129.43	0	0
ENST00000551120.4	5422	5217.43	10.1575	0.108519
ENST00000452390.5	1986	1781.43	0	0
ENST00000446215.5	2296	2091.43	0	0
ENST00000426916.5	3270	3065.43	0	0
ENST00000444667.5	2430	2225.43	0	0
ENST00000612676.1	1445	1240.43	0	0
ENST00000419485.1	9789	9584.43	4.29491	0.0249783
ENST00000455907.5	1497	1292.43	2.32271	0.100176
ENST00000450484.1	700	495.429	0	0
ENST00000418506.5	1706	1501.43	0.287461	0.0106721
ENST00000613883.1	68	31.1765	0	0
ENST00000450861.5	3294	3089.43	0	0
ENST00000420884.5	3653	3448.43	0	0
ENST00000617212.1	76	24.5	0	0
ENST00000465992.5	3672	3467.43	0	0
ENST00000615205.1	104	17.8881	0	0
ENST00000443494.6	864	659.429	80.1016	6.77094
ENST00000437507.5	736	531.429	0	0
ENST00000443142.6	743	538.429	11.304	1.17025
ENST00000453694.1	754	549.429	0.390351	0.0396023
ENST00000471263.1	571	366.55	3.69164	0.561387
ENST00000441553.5	1640	1435.43	0.997743	0.0387448
ENST00000437937.6	1731	1526.43	296.298	10.82
ENST00000446310.5	1689	1484.43	19.5185	0.73293
ENST00000414618.5	1536	1331.43	7.87431	0.329664
ENST00000434591.5	1464	1259.43	0	0
ENST00000452227.1	1723	1518.43	15.3998	0.565322
ENST00000441449.6	1970	1765.43	0	0
ENST00000450015.2	2206	2001.43	0	0
ENST00000583999.1	133	25.6225	0	0
ENST00000486639.1	74	35.2778	0	0
ENST00000483556.1	290	97.5191	0	0
ENST00000482869.5	434	230.169	0	0
ENST00000492151.5	829	624.429	0	0
ENST00000422484.1	870	665.429	0	0
ENST00000486990.1	613	408.473	0	0
ENST00000433585.1	276	87.2659	0	0
ENST00000581614.1	162	33.3965	0	0
ENST00000497688.1	937	732.429	0	0
ENST00000433713.5	2066	1861.43	0	0
ENST00000616351.1	2006	1801.43	0	0
ENST00000436951.6	1640	1435.43	0	0
ENST00000446013.2	3007	2802.43	1.88003	0.0373944
ENST00000449208.6	3546	3341.43	3.29454	0.054959
ENST00000552062.2	2217	2012.43	0	0
ENST00000414873.6	2214	2009.43	0	0
ENST00000425255.5	491	286.837	0	0
ENST00000485505.1	535	330.586	0	0
ENST00000479130.1	426	222.282	0.67895	0.170259
ENST00000471458.1	3114	2909.43	8.5946	0.164662
ENST00000456770.5	3250	3045.43	14.7704	0.270346
ENST00000439094.6	3478	3273.43	0	0
ENST00000425523.5	3318	3113.43	251.01	4.49396
ENST00000422802.5	1124	919.429	17.6488	1.06997
ENST00000438064.1	682	477.429	0	0
ENST00000453442.1	603	398.473	1.35811	0.189982
ENST00000440149.1	582	377.55	0	0
ENST00000484938.5	502	297.808	0	0
ENST00000435219.5	350	149.341	0	0
ENST00000419861.1	488	283.837	0	0
ENST00000453219.5	2440	2235.43	2.17214	0.054163
ENST00000417148.5	2194	1989.43	0	0
ENST00000423157.5	4065	3860.43	0	0
ENST00000429862.5	4065	3860.43	0	0
ENST00000438668.5	4262	4057.43	0	0
ENST00000414569.5	4433	4228.43	8.06444	0.106309
ENST00000448291.5	2430	2225.43	1.64586	0.0412244
ENST00000421520.1	4862	4657.43	13.3153	0.159361
ENST00000439166.1	126	23.5671	0	0
ENST00000416213.5	1003	798.429	1.2449	0.0869111
ENST00000412150.5	588	383.473	0	0
ENST00000549841.3	3338	3133.43	0	0
ENST00000458607.5	3249	3044.43	13.6832	0.250529
ENST00000431871.5	1013	808.429	2.98576	0.205868
ENST00000446397.5	3198	2993.43	17.2457	0.321135
ENST00000434862.5	427	223.237	0	0
ENST00000431272.6	3535	3330.43	9.90926	0.165851
ENST00000421662.1	459	255.024	0.424646	0.0928157
ENST00000424575.5	3187	2982.43	5.99588	0.112062
ENST00000550581.3	1567	1362.43	0	0
ENST00000412022.5	708	503.429	1.73162	0.19173
ENST00000412659.6	577	372.55	3.83669	0.574049
ENST00000463825.5	697	492.429	4.43773	0.502335
ENST00000476358.5	1492	1287.43	7.09547	0.307209
ENST00000484944.5	450	246.074	0	0
ENST00000471153.5	457	253.024	0	0
ENST00000460847.1	621	416.473	2.38124	0.318707
ENST00000416977.6	525	320.619	53.6468	9.32676
ENST00000439624.5	594	389.473	9.54708	1.36637
ENST00000427637.2	522	317.619	8.00924	1.4056
ENST00000417317.1	851	646.429	0.375	0.032336
ENST00000383450.3	5919	5714.43	0	0
ENST00000478748.1	774	569.429	59.5903	5.83327
ENST00000496960.1	545	340.586	0.898969	0.147128
ENST00000497332.1	522	317.619	2.64912	0.464912
ENST00000456550.1	198	43.6853	0	0
ENST00000456005.5	691	486.429	0	0
ENST00000450902.6	2203	1998.43	0	0
ENST00000477800.1	797	592.429	0	0
ENST00000449252.1	892	687.429	1.72657	0.140002
ENST00000490538.5	1156	951.429	0	0
ENST00000498031.1	1328	1123.43	0	0
ENST00000444206.6	2853	2648.43	0	0
ENST00000438815.2	4599	4394.43	22.9891	0.291606
ENST00000615187.1	97	16.1538	0	0
ENST00000467546.5	1203	998.429	0	0
ENST00000446443.5	1401	1196.43	8.73494	0.406958
ENST00000485103.5	1199	994.429	0	0
ENST00000464436.5	1029	824.429	2.83991	0.192011
ENST00000422664.6	1228	1023.43	1.94566	0.105971
ENST00000477315.5	1260	1055.43	8.09871	0.427723
ENST00000461144.1	1453	1248.43	4.44213e-008	1.98337e-009
ENST00000427944.5	1755	1550.43	8.46367e-008	3.04287e-009
ENST00000613827.1	1734	1529.43	3.09507	0.112802
ENST00000427406.6	7576	7371.43	0	0
ENST00000470134.1	1402	1197.43	11.493	0.535008
ENST00000421805.1	738	533.429	0	0
ENST00000444412.1	916	711.429	1.12344	0.088023
ENST00000469905.1	819	614.429	0	0
ENST00000481026.1	148	30.0012	0	0
ENST00000552522.2	830	625.429	0	0
ENST00000424507.5	582	377.55	0.179837	0.026551
ENST00000438165.5	582	377.55	0	0
ENST00000456589.5	583	378.55	0	0
ENST00000421473.6	2670	2465.43	1157.14	26.1619
ENST00000413547.5	2632	2427.43	6.27431	0.144077
ENST00000419551.5	2903	2698.43	0	0
ENST00000454620.1	2823	2618.43	3.32203	0.0707194
ENST00000420604.1	678	473.429	0	0
ENST00000463265.1	678	473.429	0	0
ENST00000433393.5	588	383.473	0	0
ENST00000421499.5	515	310.808	0	0
ENST00000422275.5	515	310.808	0	0
ENST00000434428.5	758	553.429	0	0
ENST00000430486.1	232	59.4632	0	0
ENST00000413115.5	459	255.024	0	0
ENST00000429955.5	459	255.024	0	0
ENST00000444160.5	459	255.024	0	0
ENST00000445749.5	459	255.024	0	0
ENST00000458576.5	459	255.024	0	0
ENST00000470720.1	459	255.024	0	0
ENST00000483193.5	459	255.024	0	0
ENST00000460396.1	597	392.473	0	0
ENST00000430305.2	3651	3446.43	0	0
ENST00000426735.1	612	407.473	0	0
ENST00000611601.1	1603	1398.43	0	0
ENST00000431426.5	1981	1776.43	0	0
ENST00000619506.1	2411	2206.43	8.25163	0.208462
ENST00000578117.1	102	17.3452	0	0
ENST00000442104.6	2346	2141.43	0	0
ENST00000451603.6	2446	2241.43	0	0
ENST00000472772.1	907	702.429	0	0
ENST00000424816.2	955	750.429	0	0
ENST00000462334.5	974	769.429	0	0
ENST00000493350.5	857	652.429	5.09633	0.435412
ENST00000420337.5	1201	996.429	176.469	9.87183
ENST00000426766.5	1201	996.429	176.469	9.87183
ENST00000437943.5	1224	1019.43	0	0
ENST00000448800.5	1201	996.429	176.469	9.87183
ENST00000487410.5	3656	3451.43	0	0
ENST00000463430.1	618	413.473	0	0
ENST00000412386.5	561	356.586	23.6184	3.69201
ENST00000460622.1	439	235.146	0	0
ENST00000467581.5	567	362.586	33.8774	5.20806
ENST00000432549.5	539	334.586	9.10123	1.51624
ENST00000471062.1	3388	3183.43	0	0
ENST00000614262.1	113	20.6167	0	0
ENST00000416325.5	566	361.586	0	0
ENST00000455806.5	413	209.539	0	0
ENST00000427927.5	406	202.724	0	0
ENST00000427652.5	394	190.999	0	0
ENST00000580417.1	76	24.5	0.25	0.568788
ENST00000457121.5	290	97.5191	0	0
ENST00000433789.5	192	41.5456	0	0
ENST00000433987.5	75	28.6087	0	0
ENST00000434740.5	63	32.1071	0	0
ENST00000451465.1	96	15.76	0	0
ENST00000445232.2	1315	1110.43	0	0
ENST00000457552.2	897	692.429	0.670564	0.0539811
ENST00000474599.5	853	648.429	0.756974	0.0650721
ENST00000495669.1	708	503.429	0	0
ENST00000433676.6	726	521.429	0	0
ENST00000443741.6	764	559.429	0	0
ENST00000478511.1	1832	1627.43	0	0
ENST00000414821.5	610	405.473	0	0
ENST00000447141.5	565	360.586	0	0
ENST00000415419.5	585	380.55	0	0
ENST00000471920.1	1563	1358.43	0	0
ENST00000430680.5	734	529.429	0	0
ENST00000453818.5	603	398.473	0	0
ENST00000444783.5	254	72.7458	0	0
ENST00000443931.5	619	414.473	0	0
ENST00000427164.5	689	484.429	0.813393	0.0935937
ENST00000411490.5	712	507.429	0.227776	0.0250213
ENST00000436185.5	668	463.429	0	0
ENST00000420797.5	571	366.55	0	0
ENST00000441641.5	259	75.6688	0	0
ENST00000430997.5	624	419.473	0	0
ENST00000448381.5	665	460.429	0	0
ENST00000427186.5	532	327.619	0	0
ENST00000438335.5	648	443.473	0	0
ENST00000457549.5	555	350.586	0	0
ENST00000462154.1	607	402.473	0.19904	0.0275664
ENST00000418796.1	455	251.049	0	0
ENST00000466965.5	585	380.55	0.125	0.0183094
ENST00000497117.1	893	688.429	0	0
ENST00000420556.6	1042	837.429	0	0
ENST00000432392.6	1097	892.429	0	0
ENST00000457547.5	875	670.429	0	0
ENST00000419728.6	541	336.586	0	0
ENST00000496945.1	561	356.586	0	0
ENST00000430216.5	2704	2499.43	5.61423	0.125206
ENST00000578738.1	103	17.6277	0	0
ENST00000498391.5	190	41.0172	0	0
ENST00000484258.5	277	87.9189	0	0
ENST00000456436.5	475	270.893	0	0
ENST00000414810.5	1636	1431.43	0	0
ENST00000442688.5	1639	1434.43	17.2065	0.668635
ENST00000454820.5	1636	1431.43	0	0
ENST00000458424.5	1546	1341.43	0	0
ENST00000466318.5	2871	2666.43	28.8356	0.602802
ENST00000487191.1	688	483.429	1.3996	0.16138
ENST00000552302.2	2121	1916.43	0	0
ENST00000492776.5	2217	2012.43	0	0
ENST00000471854.5	857	652.429	0.361494	0.0308848
ENST00000486924.1	706	501.429	0	0
ENST00000427687.1	616	411.473	0	0
ENST00000462035.1	520	315.808	0.491245	0.0867063
ENST00000487383.1	950	745.429	3.03398	0.226873
ENST00000436320.5	1020	815.429	0	0
ENST00000447852.3	916	711.429	2.04002	0.159838
ENST00000498119.1	574	369.55	0	0
ENST00000424498.1	461	257.024	0.869954	0.188668
ENST00000452329.2	2881	2676.43	30.0826	0.626522
ENST00000489431.5	853	648.429	1.13341	0.0974321
ENST00000480986.1	2143	1938.43	1.24618	0.035835
ENST00000498561.1	608	403.473	0.166667	0.0230256
ENST00000474347.1	558	353.586	0.948157	0.149473
ENST00000488037.1	392	189.094	0.402773	0.118729
ENST00000435657.6	4312	4107.43	308.62	4.18823
ENST00000463759.2	89	15.2821	0	0
ENST00000481159.1	619	414.473	1.14753	0.154327
ENST00000445152.1	863	658.429	0	0
ENST00000487524.5	728	523.429	0.0930136	0.00990524
ENST00000491745.1	612	407.473	0.509451	0.0696914
ENST00000487025.1	793	588.429	0.46582	0.0441266
ENST00000473650.1	845	640.429	1.42545	0.124067
ENST00000495637.5	885	680.429	0	0
ENST00000481216.1	450	246.074	0.572461	0.129675
ENST00000490548.1	662	457.429	2.912	0.354849
ENST00000496018.5	1007	802.429	0	0
ENST00000465840.1	658	453.429	0	0
ENST00000417430.1	804	599.429	0	0
ENST00000483453.5	820	615.429	0.734359	0.0665131
ENST00000467300.5	767	562.429	0	0
ENST00000482931.5	641	436.473	0	0
ENST00000484450.5	713	508.429	1.05212	0.115348
ENST00000490288.5	767	562.429	0.42708	0.042327
ENST00000432122.2	876	671.429	46.0465	3.82272
ENST00000478692.1	253	72.1443	0	0
ENST00000426095.2	2544	2339.43	24.0029	0.571912
ENST00000430065.1	2483	2278.43	11723.4	286.809
ENST00000422919.1	1909	1704.43	17.4759	0.571526
ENST00000450744.1	2515	2310.43	11313.2	272.94
ENST00000417199.4	1929	1724.43	424.74	13.7295
ENST00000424962.6	1053	848.429	136.984	8.99975
ENST00000456268.5	602	397.473	0	0
ENST00000433752.6	847	642.429	198.135	17.1914
ENST00000435938.5	712	507.429	0	0
ENST00000458514.5	610	405.473	5.27707	0.725449
ENST00000430690.5	962	757.429	31.6282	2.3276
ENST00000549426.2	748	543.429	7.15762	0.73418
ENST00000436558.5	952	747.429	13.6218	1.01588
ENST00000578807.1	63	32.1071	0	0
ENST00000456690.5	585	380.55	1.74087	0.254995
ENST00000439907.2	815	610.429	8.73157	0.797321
ENST00000583619.1	67	30.1765	0	0
ENST00000486872.1	4616	4411.43	2.22337e-005	2.80937e-007
ENST00000467620.1	2214	2009.43	11.5452	0.320261
ENST00000495201.5	1762	1557.43	0	0
ENST00000495464.5	1875	1670.43	10.2081	0.340638
ENST00000423382.2	2045	1840.43	450.789	13.6531
ENST00000417894.6	2589	2384.43	5.87311	0.137297
ENST00000550821.4	2634	2429.43	0	0
ENST00000550401.2	2505	2300.43	0	0
ENST00000487052.1	392	189.094	0.184642	0.0544289
ENST00000414684.5	1233	1028.43	0	0
ENST00000488616.1	655	450.429	0	0
ENST00000484190.1	575	370.55	0	0
ENST00000492911.5	681	476.429	0.237807	0.0278229
ENST00000473048.5	426	222.282	0	0
ENST00000495638.5	1517	1312.43	1.79565	0.0762646
ENST00000495740.5	1825	1620.43	0.818915	0.0281699
ENST00000488695.5	3036	2831.43	0.891958	0.0175596
ENST00000498185.5	3940	3735.43	2.76307e-008	4.12314e-010
ENST00000415323.6	4129	3924.43	31.7934	0.451582
ENST00000450323.6	4047	3842.43	0	0
ENST00000440987.5	3856	3651.43	0	0
ENST00000421926.6	3965	3760.43	24.5083	0.363288
ENST00000441686.1	223	54.4907	0	0
ENST00000448415.1	894	689.429	0	0
ENST00000488847.1	679	474.429	0	0
ENST00000466439.1	547	342.586	0	0
ENST00000476424.1	1454	1249.43	0	0
ENST00000433037.1	1902	1697.43	0	0
ENST00000581845.1	121	22.7137	0	0
ENST00000488501.5	1361	1156.43	0.00117048	5.64185e-005
ENST00000460171.5	2782	2577.43	0.225775	0.00488275
ENST00000484522.1	1355	1150.43	0.898055	0.043513
ENST00000451329.6	1909	1704.43	0	0
ENST00000445122.5	1726	1521.43	0	0
ENST00000444218.5	497	292.808	0	0
ENST00000487768.1	620	415.473	0	0
ENST00000492056.5	543	338.586	0.0402298	0.006623
ENST00000476516.5	567	362.586	0	0
ENST00000477877.1	548	343.586	0	0
ENST00000494041.5	493	288.808	0	0
ENST00000463986.1	504	299.808	0	0
ENST00000416892.5	954	749.429	0	0
ENST00000412651.6	1759	1554.43	2.64373	0.0948032
ENST00000494265.5	584	379.55	0.216378	0.0317776
ENST00000457509.5	2111	1906.43	0	0
ENST00000488579.5	2878	2673.43	1.30006	0.0271064
ENST00000550796.2	2053	1848.43	7.96829	0.240292
ENST00000440533.5	1945	1740.43	0	0
ENST00000445462.5	1754	1549.43	0	0
ENST00000418283.5	722	517.429	0	0
ENST00000486923.1	790	585.429	0	0
ENST00000480383.5	4181	3976.43	7.66386	0.107431
ENST00000451460.5	730	525.429	0	0
ENST00000413836.1	396	192.96	0	0
ENST00000460990.1	238	63.1193	0	0
ENST00000489122.1	828	623.429	0	0
ENST00000491244.1	714	509.429	0	0
ENST00000483803.5	1010	805.429	0.443514	0.0306942
ENST00000414111.6	1310	1105.43	2.26802	0.114365
ENST00000433364.5	1312	1107.43	0.225504	0.0113505
ENST00000418522.1	825	620.429	0.767758	0.0689777
ENST00000482403.5	2442	2237.43	4.04379	0.100743
ENST00000492224.1	533	328.619	0	0
ENST00000489013.1	455	251.049	0	0
ENST00000433896.5	2103	1898.43	0	0
ENST00000416363.6	2234	2029.43	0	0
ENST00000424030.5	2496	2291.43	0	0
ENST00000439774.5	2017	1812.43	0	0
ENST00000496883.5	2448	2243.43	0	0
ENST00000440840.5	2168	1963.43	0	0
ENST00000430777.2	2021	1816.43	0	0
ENST00000613202.1	87	15.3118	0	0
ENST00000475878.1	746	541.429	0.187461	0.0192995
ENST00000449794.2	1168	963.429	173.129	10.0167
ENST00000464945.1	357	155.707	0	0
ENST00000616911.1	61	31.2593	0	0
ENST00000469296.5	557	352.586	0.206737	0.0326836
ENST00000474570.5	887	682.429	1.0941	0.0893665
ENST00000479640.5	932	727.429	0.984627	0.0754497
ENST00000424145.6	1250	1045.43	0	0
ENST00000426320.5	1369	1164.43	0	0
ENST00000472209.5	1597	1392.43	1.59242	0.0637473
ENST00000549839.5	737	532.429	0	0
ENST00000550885.5	1463	1258.43	0	0
ENST00000551244.4	1538	1333.43	0	0
ENST00000551378.4	1493	1288.43	0	0
ENST00000427822.6	1492	1287.43	9.75462	0.422341
ENST00000547213.5	665	460.429	0	0
ENST00000454284.5	716	511.429	0	0
ENST00000418313.5	715	510.429	2.56426	0.280029
ENST00000548935.4	487	282.837	0	0
ENST00000453487.2	3210	3005.43	1.95684	0.0362933
ENST00000471428.1	920	715.429	1.78139	0.138794
ENST00000498292.5	1320	1115.43	12.4586	0.622592
ENST00000498723.1	1050	845.429	4.01778	0.264902
ENST00000494427.1	580	375.55	1.09749	0.162896
ENST00000472817.5	1460	1255.43	0	0
ENST00000478656.5	1417	1212.43	0	0
ENST00000424520.6	1476	1271.43	9.27165	0.406482
ENST00000457070.1	1456	1251.43	0	0
ENST00000622679.1	1177	972.429	1.79674	0.102992
ENST00000487071.1	1632	1427.43	12.1675	0.475141
ENST00000466682.1	5266	5061.43	0	0
ENST00000425600.1	3741	3536.43	506.221	7.97906
ENST00000423858.5	778	573.429	0	0
ENST00000425722.1	753	548.429	0	0
ENST00000584237.1	107	18.8875	0	0
ENST00000433741.1	610	405.473	0	0
ENST00000445928.5	1462	1257.43	0	0
ENST00000452747.4	846	641.429	0	0
ENST00000549560.2	845	640.429	0	0
ENST00000550327.5	1368	1163.43	0	0
ENST00000425482.1	333	133.93	0.285714	0.118913
ENST00000580281.1	149	30.1734	0	0
ENST00000426847.2	1839	1634.43	1.13472	0.0386989
ENST00000454985.1	381	178.427	0	0
ENST00000446925.1	396	192.96	0	0
ENST00000412018.1	302	107.243	0	0
ENST00000449560.5	1648	1443.43	0	0
ENST00000546801.2	1152	947.429	0	0
ENST00000584005.1	68	31.1765	0	0
ENST00000456529.1	1059	854.429	0	0
ENST00000455520.6	2027	1822.43	0	0
ENST00000419685.6	1214	1009.43	0	0
ENST00000418419.5	721	516.429	0	0
ENST00000463161.5	1188	983.429	0	0
ENST00000426644.6	1372	1167.43	0.713396	0.0340625
ENST00000483576.1	1514	1309.43	0	0
ENST00000453971.1	543	338.586	0.0344767	0.00567588
ENST00000439425.6	2497	2292.43	106.801	2.59689
ENST00000455842.2	5511	5306.43	22.4633	0.235965
ENST00000495854.1	849	644.429	19.8281	1.71508
ENST00000490587.1	274	85.866	1.34611	0.873848
ENST00000492195.1	835	630.429	4.68825	0.414525
ENST00000446855.6	1025	820.429	1.05806	0.0718863
ENST00000455660.6	1124	919.429	308.95	18.7304
ENST00000436627.2	1351	1146.43	6.24875	0.303824
ENST00000474687.1	1153	948.429	12.1056	0.711473
ENST00000455129.1	1267	1062.43	7.99889	0.419668
ENST00000429668.1	958	753.429	0.235437	0.0174184
ENST00000442671.5	937	732.429	0.551765	0.0419919
ENST00000446913.1	996	791.429	0	0
ENST00000453957.1	1015	810.429	1.97926	0.136133
ENST00000434083.5	792	587.429	0	0
ENST00000431024.1	886	681.429	3.72482	0.304692
ENST00000455846.5	439	235.146	0	0
ENST00000489659.1	2540	2335.43	16.9495	0.404544
ENST00000418205.2	2959	2754.43	1093.61	22.1314
ENST00000494196.1	1031	826.429	8.92027	0.601657
ENST00000490282.1	2676	2471.43	0	0
ENST00000427870.6	782	577.429	84.2813	8.13596
ENST00000425855.2	673	468.429	0	0
ENST00000468188.1	730	525.429	0.58439	0.0619962
ENST00000494878.5	1746	1541.43	0	0
ENST00000489470.1	1919	1714.43	0	0
ENST00000437382.5	663	458.429	0	0
ENST00000451921.5	766	561.429	0	0
ENST00000480557.1	4569	4364.43	0	0
ENST00000413617.6	1347	1142.43	0	0
ENST00000395312.7	1397	1192.43	0	0
ENST00000578166.1	95	15.9856	0	0
ENST00000435056.1	612	407.473	0	0
ENST00000477135.5	660	455.429	0	0
ENST00000451753.6	780	575.429	0	0
ENST00000452330.6	1010	805.429	0.279401	0.0193365
ENST00000479386.1	1738	1533.43	2.2863	0.0831084
ENST00000434337.6	1126	921.429	9.4369	0.570879
ENST00000490859.5	560	355.586	0	0
ENST00000479036.1	506	301.808	27.6356	5.10405
ENST00000433630.1	871	666.429	0	0
ENST00000437285.1	518	313.808	0	0
